regulatoryGene	targetGene	weight	TF_gene	TF
Nitab4.5_0005246g0010	Nitab4.5_0003585g0030	0.037747118	Tify	TF
Nitab4.5_0000302g0200	Nitab4.5_0002691g0020	0.037745947	MYB	TF
Nitab4.5_0008332g0020	Nitab4.5_0000219g0120	0.037745208	G2-like	TF
Nitab4.5_0002016g0030	Nitab4.5_0001109g0060	0.037744435	HSF	TF
Nitab4.5_0007956g0050	Nitab4.5_0000642g0070	0.037735225	LOB	TF
Nitab4.5_0004657g0030	Nitab4.5_0003466g0090	0.037732371	ARF	TF
Nitab4.5_0001735g0010	Nitab4.5_0008527g0020	0.037725782	C2H2	TF
Nitab4.5_0000092g0120	Nitab4.5_0001190g0010	0.037722293	GRAS	TF
Nitab4.5_0000227g0160	Nitab4.5_0007179g0010	0.037718735	C3H	TF
Nitab4.5_0001180g0060	Nitab4.5_0012555g0030	0.037718733	HB	TF
Nitab4.5_0003219g0010	Nitab4.5_0001840g0040	0.037710983	AP2-EREBP	TF
Nitab4.5_0000599g0020	Nitab4.5_0001816g0220	0.037710045	MADS	TF
Nitab4.5_0004776g0070	Nitab4.5_0003969g0040	0.037695983	MYB	TF
Nitab4.5_0000892g0150	Nitab4.5_0002236g0020	0.037691836	HB	TF
Nitab4.5_0001865g0010	Nitab4.5_0000442g0150	0.037687124	HB	TF
Nitab4.5_0002419g0050	Nitab4.5_0005648g0020	0.037684481	AP2-EREBP	TF
Nitab4.5_0000459g0060	Nitab4.5_0006852g0070	0.037683506	HSF	TF
Nitab4.5_0005756g0030	Nitab4.5_0003695g0040	0.037683202	bZIP	TF
Nitab4.5_0001163g0060	Nitab4.5_0000512g0060	0.037670681	C2H2	TF
Nitab4.5_0000227g0160	Nitab4.5_0005609g0080	0.037660555	C3H	TF
Nitab4.5_0000459g0060	Nitab4.5_0007179g0010	0.037659218	HSF	TF
Nitab4.5_0010053g0010	Nitab4.5_0005006g0040	0.037655475	HB	TF
Nitab4.5_0000533g0010	Nitab4.5_0000308g0070	0.037647565	AP2-EREBP	TF
Nitab4.5_0001591g0020	Nitab4.5_0004613g0080	0.037642055	WRKY	TF
Nitab4.5_0000850g0070	Nitab4.5_0002003g0050	0.037637333	G2-like	TF
Nitab4.5_0005756g0030	Nitab4.5_0002439g0080	0.037636454	bZIP	TF
Nitab4.5_0006156g0010	Nitab4.5_0000429g0070	0.037627186	S1Fa-like	TF
Nitab4.5_0000227g0160	Nitab4.5_0007628g0040	0.037622016	C3H	TF
Nitab4.5_0000716g0250	Nitab4.5_0017332g0010	0.037616234	HSF	TF
Nitab4.5_0001962g0080	Nitab4.5_0002367g0170	0.037614085	RWP-RK	TF
Nitab4.5_0001304g0070	Nitab4.5_0007254g0040	0.037608319	C2C2-Dof	TF
Nitab4.5_0004682g0020	Nitab4.5_0001615g0040	0.037607785	AP2-EREBP	TF
Nitab4.5_0000005g0090	Nitab4.5_0003259g0070	0.03760604	MYB	TF
Nitab4.5_0005726g0020	Nitab4.5_0001159g0050	0.037602082	HB	TF
Nitab4.5_0005665g0050	Nitab4.5_0000083g0170	0.037598836	C2H2	TF
Nitab4.5_0001509g0090	Nitab4.5_0006628g0020	0.037590133	C3H	TF
Nitab4.5_0005993g0040	Nitab4.5_0000505g0110	0.037588682	NAC	TF
Nitab4.5_0000400g0140	Nitab4.5_0002823g0010	0.037578603	AP2-EREBP	TF
Nitab4.5_0001163g0020	Nitab4.5_0001423g0100	0.037567817	CCAAT	TF
Nitab4.5_0000850g0070	Nitab4.5_0013024g0010	0.037566659	G2-like	TF
Nitab4.5_0001997g0120	Nitab4.5_0003281g0070	0.037566222	MADS	TF
Nitab4.5_0008025g0010	Nitab4.5_0009614g0010	0.0375589	C2H2	TF
Nitab4.5_0002419g0050	Nitab4.5_0001842g0070	0.037554068	AP2-EREBP	TF
Nitab4.5_0001603g0110	Nitab4.5_0000101g0240	0.037546177	WRKY	TF
Nitab4.5_0002234g0050	Nitab4.5_0006226g0010	0.037544907	GRAS	TF
Nitab4.5_0000005g0190	Nitab4.5_0004448g0010	0.037542795	WRKY	TF
Nitab4.5_0005648g0020	Nitab4.5_0000278g0030	0.037534841	HSF	TF
Nitab4.5_0000115g0100	Nitab4.5_0000566g0270	0.037530508	NAC	TF
Nitab4.5_0000284g0090	Nitab4.5_0008490g0020	0.037523181	TAZ	TF
Nitab4.5_0001762g0010	Nitab4.5_0000021g0670	0.037521907	HSF	TF
Nitab4.5_0000604g0120	Nitab4.5_0008033g0010	0.037516007	AP2-EREBP	TF
Nitab4.5_0000673g0080	Nitab4.5_0009165g0030	0.037515403	MYB	TF
Nitab4.5_0000308g0220	Nitab4.5_0005779g0060	0.037513913	bHLH	TF
Nitab4.5_0005489g0010	Nitab4.5_0004814g0010	0.037509091	bZIP	TF
Nitab4.5_0011669g0010	Nitab4.5_0000900g0040	0.037500616	Tify	TF
Nitab4.5_0001930g0010	Nitab4.5_0000630g0120	0.037500144	mTERF	TF
Nitab4.5_0003039g0040	Nitab4.5_0001094g0010	0.037499782	AP2-EREBP	TF
Nitab4.5_0009447g0010	Nitab4.5_0008522g0060	0.03749625	bZIP	TF
Nitab4.5_0000850g0070	Nitab4.5_0000104g0160	0.037481534	G2-like	TF
Nitab4.5_0000508g0140	Nitab4.5_0007442g0020	0.037481185	WRKY	TF
Nitab4.5_0001930g0010	Nitab4.5_0001239g0110	0.037472232	mTERF	TF
Nitab4.5_0001546g0010	Nitab4.5_0000218g0060	0.037459758	Tify	TF
Nitab4.5_0000280g0010	Nitab4.5_0000465g0140	0.037458294	AP2-EREBP	TF
Nitab4.5_0005993g0040	Nitab4.5_0000565g0130	0.037456633	NAC	TF
Nitab4.5_0005489g0010	Nitab4.5_0003537g0040	0.037454289	bZIP	TF
Nitab4.5_0000533g0010	Nitab4.5_0004126g0030	0.037451527	AP2-EREBP	TF
Nitab4.5_0003437g0010	Nitab4.5_0000357g0360	0.037450093	PLATZ	TF
Nitab4.5_0003309g0010	Nitab4.5_0008792g0010	0.037448969	zf-HD	TF
Nitab4.5_0005993g0040	Nitab4.5_0000852g0060	0.037448469	NAC	TF
Nitab4.5_0005233g0040	Nitab4.5_0002823g0010	0.037445377	AP2-EREBP	TF
Nitab4.5_0006787g0040	Nitab4.5_0003275g0020	0.037436499	C3H	TF
Nitab4.5_0004177g0020	Nitab4.5_0000319g0160	0.037435098	TAZ	TF
Nitab4.5_0000533g0010	Nitab4.5_0000976g0240	0.037421224	AP2-EREBP	TF
Nitab4.5_0001317g0160	Nitab4.5_0000604g0110	0.037419621	bZIP	TF
Nitab4.5_0004614g0010	Nitab4.5_0000574g0200	0.037419615	MYB	TF
Nitab4.5_0000989g0080	Nitab4.5_0009074g0010	0.037413849	C2C2-CO-like	TF
Nitab4.5_0004282g0040	Nitab4.5_0001461g0050	0.037412312	C2H2	TF
Nitab4.5_0001865g0010	Nitab4.5_0000053g0180	0.037410193	HB	TF
Nitab4.5_0005476g0020	Nitab4.5_0000057g0280	0.037406173	CCAAT	TF
Nitab4.5_0001762g0010	Nitab4.5_0000505g0110	0.037405353	HSF	TF
Nitab4.5_0000287g0240	Nitab4.5_0001840g0060	0.037403721	bZIP	TF
Nitab4.5_0007480g0030	Nitab4.5_0001727g0170	0.037403007	bZIP	TF
Nitab4.5_0008488g0010	Nitab4.5_0003721g0030	0.037401068	MYB	TF
Nitab4.5_0001778g0090	Nitab4.5_0000286g0050	0.037399085	HSF	TF
Nitab4.5_0005850g0010	Nitab4.5_0000131g0250	0.037398656	LIM	TF
Nitab4.5_0010381g0010	Nitab4.5_0000388g0110	0.037396761	bHLH	TF
Nitab4.5_0000021g0670	Nitab4.5_0000639g0060	0.037394153	HSF	TF
Nitab4.5_0010689g0010	Nitab4.5_0000072g0070	0.037387527	G2-like	TF
Nitab4.5_0001180g0220	Nitab4.5_0004516g0020	0.037386166	MYB	TF
Nitab4.5_0000188g0310	Nitab4.5_0000044g0270	0.03738537	NAC	TF
Nitab4.5_0003080g0080	Nitab4.5_0001617g0060	0.037381307	bZIP	TF
Nitab4.5_0001789g0110	Nitab4.5_0007176g0020	0.037371881	bZIP	TF
Nitab4.5_0025760g0010	Nitab4.5_0000635g0040	0.037370304	WRKY	TF
Nitab4.5_0004614g0010	Nitab4.5_0000932g0020	0.037365724	MYB	TF
Nitab4.5_0004300g0180	Nitab4.5_0000303g0190	0.037360973	NAC	TF
Nitab4.5_0010381g0010	Nitab4.5_0000864g0040	0.037358645	bHLH	TF
Nitab4.5_0000274g0250	Nitab4.5_0001774g0030	0.037355904	C2C2-Dof	TF
Nitab4.5_0007956g0050	Nitab4.5_0002286g0030	0.037353805	LOB	TF
Nitab4.5_0000888g0030	Nitab4.5_0000503g0010	0.037347706	AP2-EREBP	TF
Nitab4.5_0014729g0010	Nitab4.5_0012070g0010	0.037340268	Sigma70-like	TF
Nitab4.5_0003182g0070	Nitab4.5_0000956g0210	0.03733517	MADS	TF
Nitab4.5_0005993g0040	Nitab4.5_0006672g0010	0.03733461	NAC	TF
Nitab4.5_0003437g0010	Nitab4.5_0000508g0220	0.037331879	PLATZ	TF
Nitab4.5_0000070g0110	Nitab4.5_0001094g0010	0.037329724	MYB	TF
Nitab4.5_0001865g0010	Nitab4.5_0012878g0010	0.037328658	HB	TF
Nitab4.5_0009447g0010	Nitab4.5_0000167g0130	0.03732818	bZIP	TF
Nitab4.5_0012899g0010	Nitab4.5_0001294g0030	0.037318984	AP2-EREBP	TF
Nitab4.5_0000850g0070	Nitab4.5_0000592g0280	0.037318146	G2-like	TF
Nitab4.5_0005993g0040	Nitab4.5_0006152g0030	0.037314514	NAC	TF
Nitab4.5_0003871g0010	Nitab4.5_0000900g0040	0.037310124	S1Fa-like	TF
Nitab4.5_0007956g0050	Nitab4.5_0000223g0070	0.037303082	LOB	TF
Nitab4.5_0000208g0350	Nitab4.5_0001194g0100	0.037301039	bHLH	TF
Nitab4.5_0002419g0050	Nitab4.5_0001961g0080	0.037299818	AP2-EREBP	TF
Nitab4.5_0001962g0080	Nitab4.5_0000008g0670	0.037299577	RWP-RK	TF
Nitab4.5_0001865g0010	Nitab4.5_0008522g0060	0.037298958	HB	TF
